batch_size = 300
bias = True
clear_checkpoint = True
clip_grad = 0
cuda = 1
device = cuda:0
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 21)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-21_bias/outwithout5
out_infix = without5
print_step = 5
save_step = 10
seed = 3606873
tolerance = 1e-05

init_time = 0.000
Training...
step = 0, loss = 1.9882718, r2_train = 0.18109467, r2_test = 0.1808993, train_time = 14.681, used_time = 14.838
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=21, bias=True)
    (13): GELU()
    (14): Linear(in_features=21, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103643

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 21)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-21_bias/outwithout5
out_infix = without5
print_step = 5
save_step = 10
seed = 17501655
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=21, bias=True)
    (13): GELU()
    (14): Linear(in_features=21, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103643

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 21)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-21_bias/outwithout5
out_infix = without5
print_step = 5
save_step = 10
seed = 13933990
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=21, bias=True)
    (13): GELU()
    (14): Linear(in_features=21, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103643

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 21)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-21_bias/outwithout5
out_infix = without5
print_step = 5
save_step = 10
seed = 16060582
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=21, bias=True)
    (13): GELU()
    (14): Linear(in_features=21, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103643

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 21)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-21_bias/outwithout5
out_infix = without5
print_step = 5
save_step = 10
seed = 5977644
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=21, bias=True)
    (13): GELU()
    (14): Linear(in_features=21, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103643

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 21)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-21_bias/outwithout5
out_infix = without5
print_step = 5
save_step = 10
seed = 52529800
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=21, bias=True)
    (13): GELU()
    (14): Linear(in_features=21, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103643

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 21)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-21_bias/outwithout5
out_infix = without5
print_step = 5
save_step = 10
seed = 8943806
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=21, bias=True)
    (13): GELU()
    (14): Linear(in_features=21, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103643

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 21)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-21_bias/outwithout5
out_infix = without5
print_step = 5
save_step = 10
seed = 3154751
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=21, bias=True)
    (13): GELU()
    (14): Linear(in_features=21, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103643

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 21)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-21_bias/outwithout5
out_infix = without5
print_step = 5
save_step = 10
seed = 92321041
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=21, bias=True)
    (13): GELU()
    (14): Linear(in_features=21, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103643

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 21)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-21_bias/outwithout5
out_infix = without5
print_step = 5
save_step = 10
seed = 87998951
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=21, bias=True)
    (13): GELU()
    (14): Linear(in_features=21, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103643

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 21)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-21_bias/outwithout5
out_infix = without5
print_step = 5
save_step = 10
seed = 77911818
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=21, bias=True)
    (13): GELU()
    (14): Linear(in_features=21, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103643

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 21)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-21_bias/outwithout5
out_infix = without5
print_step = 5
save_step = 10
seed = 4568055
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=21, bias=True)
    (13): GELU()
    (14): Linear(in_features=21, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103643

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 21)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-21_bias/outwithout5
out_infix = without5
print_step = 5
save_step = 10
seed = 19385598
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=21, bias=True)
    (13): GELU()
    (14): Linear(in_features=21, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103643

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 21)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-21_bias/outwithout5
out_infix = without5
print_step = 5
save_step = 10
seed = 40291998
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=21, bias=True)
    (13): GELU()
    (14): Linear(in_features=21, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103643

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 21)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-21_bias/outwithout5
out_infix = without5
print_step = 5
save_step = 10
seed = 76894656
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=21, bias=True)
    (13): GELU()
    (14): Linear(in_features=21, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103643
